index,Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
6486,State,Minnesota,27.0,All,Sex,Male,Hyperlipidemia,0.2918,,,,
6496,State,Minnesota,27.0,All,Sex,Female,Hypertension,0.4541,,,,
6499,State,Minnesota,27.0,All,Sex,Male,Hypertension,0.4065,,,,
6509,State,Minnesota,27.0,All,Sex,Female,Ischemic Heart Disease,0.1623,,,,
6512,State,Minnesota,27.0,All,Sex,Male,Ischemic Heart Disease,0.2501,,,,
6522,State,Minnesota,27.0,All,Sex,Female,Osteoporosis,0.0838,,,,
6525,State,Minnesota,27.0,All,Sex,Male,Osteoporosis,0.0122,,,,
6535,State,Minnesota,27.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0405,,,,
6538,State,Minnesota,27.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0518,,,,
6548,State,Minnesota,27.0,All,Sex,Female,Stroke,0.0281,,,,
6551,State,Minnesota,27.0,All,Sex,Male,Stroke,0.0278,,,,
6561,State,Mississippi,28.0,All,Sex,Female,Alcohol Abuse,0.0085,,,,
6564,State,Mississippi,28.0,All,Sex,Male,Alcohol Abuse,0.0308,,,,
6574,State,Mississippi,28.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1264,,,,
6577,State,Mississippi,28.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0894,,,,
6587,State,Mississippi,28.0,All,Sex,Female,Arthritis,0.4465,,,,
6590,State,Mississippi,28.0,All,Sex,Male,Arthritis,0.3093,,,,
6600,State,Mississippi,28.0,All,Sex,Female,Asthma,0.0547,,,,
6603,State,Mississippi,28.0,All,Sex,Male,Asthma,0.0244,,,,
6613,State,Mississippi,28.0,All,Sex,Female,Atrial Fibrillation,0.0691,,,,
6616,State,Mississippi,28.0,All,Sex,Male,Atrial Fibrillation,0.0824,,,,
6626,State,Mississippi,28.0,All,Sex,Female,Autism Spectrum Disorders,0.0006,,,,
6629,State,Mississippi,28.0,All,Sex,Male,Autism Spectrum Disorders,0.0025,,,,
6639,State,Mississippi,28.0,All,Sex,Female,COPD,0.1261,,,,
6642,State,Mississippi,28.0,All,Sex,Male,COPD,0.1254,,,,
6652,State,Mississippi,28.0,All,Sex,Female,Cancer,0.0682,,,,
6655,State,Mississippi,28.0,All,Sex,Male,Cancer,0.088,,,,
6665,State,Mississippi,28.0,All,Sex,Female,Chronic Kidney Disease,0.2409,,,,
6668,State,Mississippi,28.0,All,Sex,Male,Chronic Kidney Disease,0.2641,,,,
6678,State,Mississippi,28.0,All,Sex,Female,Depression,0.2329,,,,
6681,State,Mississippi,28.0,All,Sex,Male,Depression,0.1269,,,,
6691,State,Mississippi,28.0,All,Sex,Female,Diabetes,0.3,,,,
6694,State,Mississippi,28.0,All,Sex,Male,Diabetes,0.3128,,,,
6704,State,Mississippi,28.0,All,Sex,Female,Drug/Substance Abuse,0.0445,,,,
6707,State,Mississippi,28.0,All,Sex,Male,Drug/Substance Abuse,0.0469,,,,
6717,State,Mississippi,28.0,All,Sex,Female,HIV/AIDS,0.0018,,,,
6720,State,Mississippi,28.0,All,Sex,Male,HIV/AIDS,0.005,,,,
6730,State,Mississippi,28.0,All,Sex,Female,Heart Failure,0.1535,,,,
6733,State,Mississippi,28.0,All,Sex,Male,Heart Failure,0.1565,,,,
6743,State,Mississippi,28.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0045,,,,
6746,State,Mississippi,28.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0073,,,,
6756,State,Mississippi,28.0,All,Sex,Female,Hyperlipidemia,0.4643,,,,
6759,State,Mississippi,28.0,All,Sex,Male,Hyperlipidemia,0.4464,,,,
6769,State,Mississippi,28.0,All,Sex,Female,Hypertension,0.6761,,,,
6772,State,Mississippi,28.0,All,Sex,Male,Hypertension,0.6234,,,,
6782,State,Mississippi,28.0,All,Sex,Female,Ischemic Heart Disease,0.2517,,,,
6785,State,Mississippi,28.0,All,Sex,Male,Ischemic Heart Disease,0.3465,,,,
6795,State,Mississippi,28.0,All,Sex,Female,Osteoporosis,0.0901,,,,
6798,State,Mississippi,28.0,All,Sex,Male,Osteoporosis,0.0098,,,,
6808,State,Mississippi,28.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0354,,,,
6811,State,Mississippi,28.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.037,,,,
6821,State,Mississippi,28.0,All,Sex,Female,Stroke,0.0418,,,,
6824,State,Mississippi,28.0,All,Sex,Male,Stroke,0.0423,,,,
6834,State,Missouri,29.0,All,Sex,Female,Alcohol Abuse,0.0105,,,,
6837,State,Missouri,29.0,All,Sex,Male,Alcohol Abuse,0.0294,,,,
6847,State,Missouri,29.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1261,,,,
6850,State,Missouri,29.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0928,,,,
6860,State,Missouri,29.0,All,Sex,Female,Arthritis,0.4083,,,,
6863,State,Missouri,29.0,All,Sex,Male,Arthritis,0.2944,,,,
6873,State,Missouri,29.0,All,Sex,Female,Asthma,0.0582,,,,
6876,State,Missouri,29.0,All,Sex,Male,Asthma,0.0288,,,,
6886,State,Missouri,29.0,All,Sex,Female,Atrial Fibrillation,0.0791,,,,
6889,State,Missouri,29.0,All,Sex,Male,Atrial Fibrillation,0.0944,,,,
6899,State,Missouri,29.0,All,Sex,Female,Autism Spectrum Disorders,0.0017,,,,
6902,State,Missouri,29.0,All,Sex,Male,Autism Spectrum Disorders,0.0052,,,,
6912,State,Missouri,29.0,All,Sex,Female,COPD,0.1369,,,,
6915,State,Missouri,29.0,All,Sex,Male,COPD,0.1369,,,,
6925,State,Missouri,29.0,All,Sex,Female,Cancer,0.08,,,,
6928,State,Missouri,29.0,All,Sex,Male,Cancer,0.0892,,,,
6938,State,Missouri,29.0,All,Sex,Female,Chronic Kidney Disease,0.2386,,,,
6941,State,Missouri,29.0,All,Sex,Male,Chronic Kidney Disease,0.2584,,,,
6951,State,Missouri,29.0,All,Sex,Female,Depression,0.2595,,,,
6954,State,Missouri,29.0,All,Sex,Male,Depression,0.1559,,,,
6964,State,Missouri,29.0,All,Sex,Female,Diabetes,0.2481,,,,
6967,State,Missouri,29.0,All,Sex,Male,Diabetes,0.2841,,,,
6977,State,Missouri,29.0,All,Sex,Female,Drug/Substance Abuse,0.0309,,,,
6980,State,Missouri,29.0,All,Sex,Male,Drug/Substance Abuse,0.0365,,,,
6990,State,Missouri,29.0,All,Sex,Female,HIV/AIDS,0.0009,,,,
6993,State,Missouri,29.0,All,Sex,Male,HIV/AIDS,0.0049,,,,
7003,State,Missouri,29.0,All,Sex,Female,Heart Failure,0.1433,,,,
7006,State,Missouri,29.0,All,Sex,Male,Heart Failure,0.1494,,,,
7016,State,Missouri,29.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0044,,,,
7019,State,Missouri,29.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0083,,,,
7029,State,Missouri,29.0,All,Sex,Female,Hyperlipidemia,0.4446,,,,
7032,State,Missouri,29.0,All,Sex,Male,Hyperlipidemia,0.4526,,,,
7042,State,Missouri,29.0,All,Sex,Female,Hypertension,0.5854,,,,
7045,State,Missouri,29.0,All,Sex,Male,Hypertension,0.5574,,,,
7055,State,Missouri,29.0,All,Sex,Female,Ischemic Heart Disease,0.2211,,,,
7058,State,Missouri,29.0,All,Sex,Male,Ischemic Heart Disease,0.328,,,,
7068,State,Missouri,29.0,All,Sex,Female,Osteoporosis,0.1053,,,,
7071,State,Missouri,29.0,All,Sex,Male,Osteoporosis,0.0128,,,,
7081,State,Missouri,29.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0317,,,,
7084,State,Missouri,29.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0378,,,,
7094,State,Missouri,29.0,All,Sex,Female,Stroke,0.0345,,,,
7097,State,Missouri,29.0,All,Sex,Male,Stroke,0.0343,,,,
7107,State,Montana,30.0,All,Sex,Female,Alcohol Abuse,0.012,,,,
7110,State,Montana,30.0,All,Sex,Male,Alcohol Abuse,0.0284,,,,
7120,State,Montana,30.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.0923,,,,
7123,State,Montana,30.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0657,,,,
7133,State,Montana,30.0,All,Sex,Female,Arthritis,0.3133,,,,
7136,State,Montana,30.0,All,Sex,Male,Arthritis,0.2228,,,,
7146,State,Montana,30.0,All,Sex,Female,Asthma,0.0473,,,,
7149,State,Montana,30.0,All,Sex,Male,Asthma,0.0249,,,,
7159,State,Montana,30.0,All,Sex,Female,Atrial Fibrillation,0.0601,,,,
7162,State,Montana,30.0,All,Sex,Male,Atrial Fibrillation,0.0763,,,,
7172,State,Montana,30.0,All,Sex,Female,Autism Spectrum Disorders,0.0011,,,,
7175,State,Montana,30.0,All,Sex,Male,Autism Spectrum Disorders,0.0035,,,,
7185,State,Montana,30.0,All,Sex,Female,COPD,0.0982,,,,
7188,State,Montana,30.0,All,Sex,Male,COPD,0.0915,,,,
7198,State,Montana,30.0,All,Sex,Female,Cancer,0.0674,,,,
7201,State,Montana,30.0,All,Sex,Male,Cancer,0.0826,,,,
7211,State,Montana,30.0,All,Sex,Female,Chronic Kidney Disease,0.1518,,,,
7214,State,Montana,30.0,All,Sex,Male,Chronic Kidney Disease,0.1722,,,,
7224,State,Montana,30.0,All,Sex,Female,Depression,0.222,,,,
7227,State,Montana,30.0,All,Sex,Male,Depression,0.1181,,,,
7237,State,Montana,30.0,All,Sex,Female,Diabetes,0.1775,,,,
7240,State,Montana,30.0,All,Sex,Male,Diabetes,0.1988,,,,
7250,State,Montana,30.0,All,Sex,Female,Drug/Substance Abuse,0.0271,,,,
7253,State,Montana,30.0,All,Sex,Male,Drug/Substance Abuse,0.0263,,,,
7263,State,Montana,30.0,All,Sex,Female,HIV/AIDS,0.0003,,,,
7266,State,Montana,30.0,All,Sex,Male,HIV/AIDS,0.0015,,,,
7276,State,Montana,30.0,All,Sex,Female,Heart Failure,0.0982,,,,
7279,State,Montana,30.0,All,Sex,Male,Heart Failure,0.1084,,,,
7289,State,Montana,30.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0035,,,,
7292,State,Montana,30.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0063,,,,
7302,State,Montana,30.0,All,Sex,Female,Hyperlipidemia,0.2719,,,,
7305,State,Montana,30.0,All,Sex,Male,Hyperlipidemia,0.2834,,,,
7315,State,Montana,30.0,All,Sex,Female,Hypertension,0.4195,,,,
7318,State,Montana,30.0,All,Sex,Male,Hypertension,0.402,,,,
7328,State,Montana,30.0,All,Sex,Female,Ischemic Heart Disease,0.1461,,,,
7331,State,Montana,30.0,All,Sex,Male,Ischemic Heart Disease,0.2502,,,,
7341,State,Montana,30.0,All,Sex,Female,Osteoporosis,0.1027,,,,
7344,State,Montana,30.0,All,Sex,Male,Osteoporosis,0.011,,,,
7354,State,Montana,30.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.017,,,,
7357,State,Montana,30.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0203,,,,
7367,State,Montana,30.0,All,Sex,Female,Stroke,0.0219,,,,
7370,State,Montana,30.0,All,Sex,Male,Stroke,0.0215,,,,
7380,National,National,,All,Sex,Female,Alcohol Abuse,0.0119,,,,
7383,National,National,,All,Sex,Male,Alcohol Abuse,0.0315,,,,
7393,National,National,,All,Sex,Female,Alzheimer's Disease/Dementia,0.1221,,,,
7396,National,National,,All,Sex,Male,Alzheimer's Disease/Dementia,0.0906,,,,
7406,National,National,,All,Sex,Female,Arthritis,0.3872,,,,
7409,National,National,,All,Sex,Male,Arthritis,0.2714,,,,
7419,National,National,,All,Sex,Female,Asthma,0.0639,,,,
7422,National,National,,All,Sex,Male,Asthma,0.0326,,,,
7432,National,National,,All,Sex,Female,Atrial Fibrillation,0.0752,,,,
7435,National,National,,All,Sex,Male,Atrial Fibrillation,0.0947,,,,
7445,National,National,,All,Sex,Female,Autism Spectrum Disorders,0.0013,,,,
7448,National,National,,All,Sex,Male,Autism Spectrum Disorders,0.0042,,,,
7458,National,National,,All,Sex,Female,COPD,0.1149,,,,
7461,National,National,,All,Sex,Male,COPD,0.1145,,,,
7471,National,National,,All,Sex,Female,Cancer,0.0771,,,,
7474,National,National,,All,Sex,Male,Cancer,0.0915,,,,
7484,National,National,,All,Sex,Female,Chronic Kidney Disease,0.231,,,,
7487,National,National,,All,Sex,Male,Chronic Kidney Disease,0.2614,,,,
7497,National,National,,All,Sex,Female,Depression,0.2256,,,,
7500,National,National,,All,Sex,Male,Depression,0.1338,,,,
7510,National,National,,All,Sex,Female,Diabetes,0.2546,,,,
7513,National,National,,All,Sex,Male,Diabetes,0.2875,,,,
7523,National,National,,All,Sex,Female,Drug/Substance Abuse,0.0328,,,,
7526,National,National,,All,Sex,Male,Drug/Substance Abuse,0.0376,,,,
7536,National,National,,All,Sex,Female,HIV/AIDS,0.0016,,,,
7539,National,National,,All,Sex,Male,HIV/AIDS,0.0058,,,,
7549,National,National,,All,Sex,Female,Heart Failure,0.1342,,,,
7552,National,National,,All,Sex,Male,Heart Failure,0.1459,,,,
7562,National,National,,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0057,,,,
7565,National,National,,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0103,,,,
7575,National,National,,All,Sex,Female,Hyperlipidemia,0.4778,,,,
7578,National,National,,All,Sex,Male,Hyperlipidemia,0.4752,,,,
7588,National,National,,All,Sex,Female,Hypertension,0.582,,,,
7591,National,National,,All,Sex,Male,Hypertension,0.56,,,,
7601,National,National,,All,Sex,Female,Ischemic Heart Disease,0.2223,,,,
7604,National,National,,All,Sex,Male,Ischemic Heart Disease,0.3233,,,,
7614,National,National,,All,Sex,Female,Osteoporosis,0.1082,,,,
7617,National,National,,All,Sex,Male,Osteoporosis,0.0145,,,,
7627,National,National,,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0279,,,,
7630,National,National,,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0315,,,,
7640,National,National,,All,Sex,Female,Stroke,0.0374,,,,
7643,National,National,,All,Sex,Male,Stroke,0.038,,,,
7653,State,Nebraska,31.0,All,Sex,Female,Alcohol Abuse,0.0076,,,,
7656,State,Nebraska,31.0,All,Sex,Male,Alcohol Abuse,0.0227,,,,
7666,State,Nebraska,31.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1165,,,,
7669,State,Nebraska,31.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0919,,,,
7679,State,Nebraska,31.0,All,Sex,Female,Arthritis,0.3709,,,,
7682,State,Nebraska,31.0,All,Sex,Male,Arthritis,0.2716,,,,
7692,State,Nebraska,31.0,All,Sex,Female,Asthma,0.0449,,,,
7695,State,Nebraska,31.0,All,Sex,Male,Asthma,0.0243,,,,
7705,State,Nebraska,31.0,All,Sex,Female,Atrial Fibrillation,0.0837,,,,
7708,State,Nebraska,31.0,All,Sex,Male,Atrial Fibrillation,0.1053,,,,
7718,State,Nebraska,31.0,All,Sex,Female,Autism Spectrum Disorders,0.0012,,,,
7721,State,Nebraska,31.0,All,Sex,Male,Autism Spectrum Disorders,0.004,,,,
7731,State,Nebraska,31.0,All,Sex,Female,COPD,0.1028,,,,
7734,State,Nebraska,31.0,All,Sex,Male,COPD,0.1141,,,,
7744,State,Nebraska,31.0,All,Sex,Female,Cancer,0.0748,,,,
7747,State,Nebraska,31.0,All,Sex,Male,Cancer,0.0887,,,,
7757,State,Nebraska,31.0,All,Sex,Female,Chronic Kidney Disease,0.2003,,,,
7760,State,Nebraska,31.0,All,Sex,Male,Chronic Kidney Disease,0.2299,,,,
7770,State,Nebraska,31.0,All,Sex,Female,Depression,0.21,,,,
7773,State,Nebraska,31.0,All,Sex,Male,Depression,0.1229,,,,
7783,State,Nebraska,31.0,All,Sex,Female,Diabetes,0.2118,,,,
7786,State,Nebraska,31.0,All,Sex,Male,Diabetes,0.254,,,,
7796,State,Nebraska,31.0,All,Sex,Female,Drug/Substance Abuse,0.0169,,,,
7799,State,Nebraska,31.0,All,Sex,Male,Drug/Substance Abuse,0.0194,,,,
7809,State,Nebraska,31.0,All,Sex,Female,HIV/AIDS,0.0004,,,,
7812,State,Nebraska,31.0,All,Sex,Male,HIV/AIDS,0.0016,,,,
7822,State,Nebraska,31.0,All,Sex,Female,Heart Failure,0.1216,,,,
7825,State,Nebraska,31.0,All,Sex,Male,Heart Failure,0.1399,,,,
7835,State,Nebraska,31.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0023,,,,
7838,State,Nebraska,31.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0045,,,,
7848,State,Nebraska,31.0,All,Sex,Female,Hyperlipidemia,0.3874,,,,
7851,State,Nebraska,31.0,All,Sex,Male,Hyperlipidemia,0.4074,,,,
7861,State,Nebraska,31.0,All,Sex,Female,Hypertension,0.5266,,,,
7864,State,Nebraska,31.0,All,Sex,Male,Hypertension,0.5069,,,,
7874,State,Nebraska,31.0,All,Sex,Female,Ischemic Heart Disease,0.1871,,,,
7877,State,Nebraska,31.0,All,Sex,Male,Ischemic Heart Disease,0.3066,,,,
7887,State,Nebraska,31.0,All,Sex,Female,Osteoporosis,0.1113,,,,
7890,State,Nebraska,31.0,All,Sex,Male,Osteoporosis,0.0127,,,,
7900,State,Nebraska,31.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0204,,,,
7903,State,Nebraska,31.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0237,,,,
7913,State,Nebraska,31.0,All,Sex,Female,Stroke,0.0272,,,,
7916,State,Nebraska,31.0,All,Sex,Male,Stroke,0.0284,,,,
7926,State,Nevada,32.0,All,Sex,Female,Alcohol Abuse,0.0156,,,,
7929,State,Nevada,32.0,All,Sex,Male,Alcohol Abuse,0.0328,,,,
7939,State,Nevada,32.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1094,,,,
7942,State,Nevada,32.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0834,,,,
7952,State,Nevada,32.0,All,Sex,Female,Arthritis,0.3619,,,,
7955,State,Nevada,32.0,All,Sex,Male,Arthritis,0.2464,,,,
7965,State,Nevada,32.0,All,Sex,Female,Asthma,0.0652,,,,
7968,State,Nevada,32.0,All,Sex,Male,Asthma,0.0329,,,,
7978,State,Nevada,32.0,All,Sex,Female,Atrial Fibrillation,0.0562,,,,
7981,State,Nevada,32.0,All,Sex,Male,Atrial Fibrillation,0.0767,,,,
7991,State,Nevada,32.0,All,Sex,Female,Autism Spectrum Disorders,0.0008,,,,
7994,State,Nevada,32.0,All,Sex,Male,Autism Spectrum Disorders,0.0023,,,,
8004,State,Nevada,32.0,All,Sex,Female,COPD,0.119,,,,
8007,State,Nevada,32.0,All,Sex,Male,COPD,0.1069,,,,
8017,State,Nevada,32.0,All,Sex,Female,Cancer,0.0708,,,,
8020,State,Nevada,32.0,All,Sex,Male,Cancer,0.0808,,,,
8030,State,Nevada,32.0,All,Sex,Female,Chronic Kidney Disease,0.2421,,,,
8033,State,Nevada,32.0,All,Sex,Male,Chronic Kidney Disease,0.2623,,,,
8043,State,Nevada,32.0,All,Sex,Female,Depression,0.188,,,,
8046,State,Nevada,32.0,All,Sex,Male,Depression,0.1003,,,,
8056,State,Nevada,32.0,All,Sex,Female,Diabetes,0.2411,,,,
8059,State,Nevada,32.0,All,Sex,Male,Diabetes,0.2652,,,,
8069,State,Nevada,32.0,All,Sex,Female,Drug/Substance Abuse,0.052,,,,
8072,State,Nevada,32.0,All,Sex,Male,Drug/Substance Abuse,0.0475,,,,
8082,State,Nevada,32.0,All,Sex,Female,HIV/AIDS,0.0017,,,,
8085,State,Nevada,32.0,All,Sex,Male,HIV/AIDS,0.0058,,,,
8095,State,Nevada,32.0,All,Sex,Female,Heart Failure,0.1127,,,,
8098,State,Nevada,32.0,All,Sex,Male,Heart Failure,0.1279,,,,
8108,State,Nevada,32.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0079,,,,
8111,State,Nevada,32.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0102,,,,
8121,State,Nevada,32.0,All,Sex,Female,Hyperlipidemia,0.4742,,,,
8124,State,Nevada,32.0,All,Sex,Male,Hyperlipidemia,0.4407,,,,
8134,State,Nevada,32.0,All,Sex,Female,Hypertension,0.5363,,,,
8137,State,Nevada,32.0,All,Sex,Male,Hypertension,0.5087,,,,
8147,State,Nevada,32.0,All,Sex,Female,Ischemic Heart Disease,0.2036,,,,
8150,State,Nevada,32.0,All,Sex,Male,Ischemic Heart Disease,0.2885,,,,
8160,State,Nevada,32.0,All,Sex,Female,Osteoporosis,0.0977,,,,
8163,State,Nevada,32.0,All,Sex,Male,Osteoporosis,0.0122,,,,
8173,State,Nevada,32.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0252,,,,
8176,State,Nevada,32.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0274,,,,
8186,State,Nevada,32.0,All,Sex,Female,Stroke,0.0375,,,,
8189,State,Nevada,32.0,All,Sex,Male,Stroke,0.0356,,,,
8199,State,New Hampshire,33.0,All,Sex,Female,Alcohol Abuse,0.0183,,,,
8202,State,New Hampshire,33.0,All,Sex,Male,Alcohol Abuse,0.0388,,,,
8212,State,New Hampshire,33.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1026,,,,
8215,State,New Hampshire,33.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0775,,,,
8225,State,New Hampshire,33.0,All,Sex,Female,Arthritis,0.3395,,,,
8228,State,New Hampshire,33.0,All,Sex,Male,Arthritis,0.2483,,,,
8238,State,New Hampshire,33.0,All,Sex,Female,Asthma,0.0626,,,,
8241,State,New Hampshire,33.0,All,Sex,Male,Asthma,0.0313,,,,
8251,State,New Hampshire,33.0,All,Sex,Female,Atrial Fibrillation,0.0757,,,,
8254,State,New Hampshire,33.0,All,Sex,Male,Atrial Fibrillation,0.106,,,,
8264,State,New Hampshire,33.0,All,Sex,Female,Autism Spectrum Disorders,0.0011,,,,
8267,State,New Hampshire,33.0,All,Sex,Male,Autism Spectrum Disorders,0.0043,,,,
8277,State,New Hampshire,33.0,All,Sex,Female,COPD,0.1037,,,,
8280,State,New Hampshire,33.0,All,Sex,Male,COPD,0.1026,,,,
8290,State,New Hampshire,33.0,All,Sex,Female,Cancer,0.0719,,,,
8293,State,New Hampshire,33.0,All,Sex,Male,Cancer,0.0886,,,,
8303,State,New Hampshire,33.0,All,Sex,Female,Chronic Kidney Disease,0.174,,,,
8306,State,New Hampshire,33.0,All,Sex,Male,Chronic Kidney Disease,0.2103,,,,
8316,State,New Hampshire,33.0,All,Sex,Female,Depression,0.239,,,,
8319,State,New Hampshire,33.0,All,Sex,Male,Depression,0.1431,,,,
8329,State,New Hampshire,33.0,All,Sex,Female,Diabetes,0.1934,,,,
8332,State,New Hampshire,33.0,All,Sex,Male,Diabetes,0.2421,,,,
8342,State,New Hampshire,33.0,All,Sex,Female,Drug/Substance Abuse,0.0348,,,,
8345,State,New Hampshire,33.0,All,Sex,Male,Drug/Substance Abuse,0.0377,,,,
8355,State,New Hampshire,33.0,All,Sex,Female,HIV/AIDS,0.0005,,,,
8358,State,New Hampshire,33.0,All,Sex,Male,HIV/AIDS,0.0022,,,,
8368,State,New Hampshire,33.0,All,Sex,Female,Heart Failure,0.1015,,,,
8371,State,New Hampshire,33.0,All,Sex,Male,Heart Failure,0.1169,,,,
8381,State,New Hampshire,33.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0042,,,,
8384,State,New Hampshire,33.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0071,,,,
8394,State,New Hampshire,33.0,All,Sex,Female,Hyperlipidemia,0.4134,,,,
8397,State,New Hampshire,33.0,All,Sex,Male,Hyperlipidemia,0.4388,,,,
8407,State,New Hampshire,33.0,All,Sex,Female,Hypertension,0.493,,,,
8410,State,New Hampshire,33.0,All,Sex,Male,Hypertension,0.5047,,,,
8420,State,New Hampshire,33.0,All,Sex,Female,Ischemic Heart Disease,0.1652,,,,
8423,State,New Hampshire,33.0,All,Sex,Male,Ischemic Heart Disease,0.2755,,,,
8433,State,New Hampshire,33.0,All,Sex,Female,Osteoporosis,0.0935,,,,
8436,State,New Hampshire,33.0,All,Sex,Male,Osteoporosis,0.0106,,,,
8446,State,New Hampshire,33.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0255,,,,
8449,State,New Hampshire,33.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0259,,,,
8459,State,New Hampshire,33.0,All,Sex,Female,Stroke,0.0295,,,,
8462,State,New Hampshire,33.0,All,Sex,Male,Stroke,0.0317,,,,
8472,State,New Jersey,34.0,All,Sex,Female,Alcohol Abuse,0.0116,,,,
8475,State,New Jersey,34.0,All,Sex,Male,Alcohol Abuse,0.0295,,,,
8485,State,New Jersey,34.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1315,,,,
8488,State,New Jersey,34.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.1047,,,,
8498,State,New Jersey,34.0,All,Sex,Female,Arthritis,0.4017,,,,
8501,State,New Jersey,34.0,All,Sex,Male,Arthritis,0.2852,,,,
8511,State,New Jersey,34.0,All,Sex,Female,Asthma,0.0702,,,,
8514,State,New Jersey,34.0,All,Sex,Male,Asthma,0.0408,,,,
8524,State,New Jersey,34.0,All,Sex,Female,Atrial Fibrillation,0.085,,,,
8527,State,New Jersey,34.0,All,Sex,Male,Atrial Fibrillation,0.1158,,,,
8537,State,New Jersey,34.0,All,Sex,Female,Autism Spectrum Disorders,0.0018,,,,
8540,State,New Jersey,34.0,All,Sex,Male,Autism Spectrum Disorders,0.0059,,,,
8550,State,New Jersey,34.0,All,Sex,Female,COPD,0.1088,,,,
8553,State,New Jersey,34.0,All,Sex,Male,COPD,0.1106,,,,
8563,State,New Jersey,34.0,All,Sex,Female,Cancer,0.0871,,,,
8566,State,New Jersey,34.0,All,Sex,Male,Cancer,0.1138,,,,
8576,State,New Jersey,34.0,All,Sex,Female,Chronic Kidney Disease,0.2233,,,,
8579,State,New Jersey,34.0,All,Sex,Male,Chronic Kidney Disease,0.2878,,,,
8589,State,New Jersey,34.0,All,Sex,Female,Depression,0.1895,,,,
8592,State,New Jersey,34.0,All,Sex,Male,Depression,0.1275,,,,
8602,State,New Jersey,34.0,All,Sex,Female,Diabetes,0.289,,,,
8605,State,New Jersey,34.0,All,Sex,Male,Diabetes,0.3424,,,,
8615,State,New Jersey,34.0,All,Sex,Female,Drug/Substance Abuse,0.026,,,,
8618,State,New Jersey,34.0,All,Sex,Male,Drug/Substance Abuse,0.0328,,,,
8628,State,New Jersey,34.0,All,Sex,Female,HIV/AIDS,0.0024,,,,
8631,State,New Jersey,34.0,All,Sex,Male,HIV/AIDS,0.0057,,,,
8641,State,New Jersey,34.0,All,Sex,Female,Heart Failure,0.1412,,,,
8644,State,New Jersey,34.0,All,Sex,Male,Heart Failure,0.166,,,,
8654,State,New Jersey,34.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0058,,,,
8657,State,New Jersey,34.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0117,,,,
8667,State,New Jersey,34.0,All,Sex,Female,Hyperlipidemia,0.5627,,,,
